"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1672","Login with password having whitespace at the end","chromium","Sat Jul 19 19:54:29 GMT 2025","passed","Sat Jul 19 19:54:30 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","1391","Login with username at max length","chromium","Sat Jul 19 19:54:32 GMT 2025","passed","Sat Jul 19 19:54:33 GMT 2025","Verify the user login with max/min length","e2e/login.e2e.spec.ts","",""
"","1354","Login with username having XSS attack","chromium","Sat Jul 19 19:56:16 GMT 2025","passed","Sat Jul 19 19:56:18 GMT 2025","Verify the user login with XSS attack","e2e/login.e2e.spec.ts","",""
"","1534","Login with valid credentials successfully","chromium","Sat Jul 19 19:53:52 GMT 2025","passed","Sat Jul 19 19:53:53 GMT 2025","Verify the user can login with valid account","e2e/login.e2e.spec.ts","",""
"","1704","Login with an invalid password","chromium","Sat Jul 19 19:53:57 GMT 2025","passed","Sat Jul 19 19:53:59 GMT 2025","Verify the user login with invalid account","e2e/login.e2e.spec.ts","",""
"","1261","Login with username at min length","chromium","Sat Jul 19 19:54:35 GMT 2025","passed","Sat Jul 19 19:54:36 GMT 2025","Verify the user login with max/min length","e2e/login.e2e.spec.ts","",""
"","1398","Login with an invalid username","chromium","Sat Jul 19 19:53:56 GMT 2025","passed","Sat Jul 19 19:53:57 GMT 2025","Verify the user login with invalid account","e2e/login.e2e.spec.ts","",""
"","1346","Cancel reset password","chromium","Sat Jul 19 19:57:57 GMT 2025","passed","Sat Jul 19 19:57:59 GMT 2025","Verify the password reset functionality","e2e/login.e2e.spec.ts","",""
"","1710","Login with password in uppercase","chromium","Sat Jul 19 19:55:42 GMT 2025","passed","Sat Jul 19 19:55:44 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","1692","Login with password having SQL injection","chromium","Sat Jul 19 19:56:15 GMT 2025","passed","Sat Jul 19 19:56:16 GMT 2025","Verify the user login with SQL injection","e2e/login.e2e.spec.ts","",""
"","1574","Login with mixed case password","chromium","Sat Jul 19 19:56:04 GMT 2025","passed","Sat Jul 19 19:56:06 GMT 2025","Verify the user login with case sensitivity","e2e/login.e2e.spec.ts","",""
"","6122","Login with username having whitespace at the end","chromium","Sat Jul 19 19:54:20 GMT 2025","failed","Sat Jul 19 19:54:26 GMT 2025","Verify the user login with white spaces","e2e/login.e2e.spec.ts","",""
"","1696","Login with password at max length","chromium","Sat Jul 19 19:54:33 GMT 2025","passed","Sat Jul 19 19:54:35 GMT 2025","Verify the user login with max/min length","e2e/login.e2e.spec.ts","",""
